"Alt","WY","Q.S80","Q.S308","Q.C44","mean.stg","TPLoad.kg.fit","TPLoad.kg.95LCI","TPLoad.kg.95UCI","TNLoad.kg.fit","TNLoad.kg.95LCI","TNLoad.kg.95UCI","S80.TNFWM","S80.TPFWM"
"ELOK",1986,30276.4505965387,37623.7693710291,0,12.5443225451683,5159.48061902828,4444.31331099104,5989.73078524753,47061.349474134,42136.2130174263,52562.16578862,1.26065525825052,138.209516830676
"ELOK",1987,324622.053600384,201908.644042557,122713.409557827,13.3364137712238,81383.2236876725,67608.4883719545,97964.4606363541,599176.410347861,522264.281117267,687415.133865409,1.49697176625634,203.32640939025
"ELOK",1988,202426.880824286,138524.11768116,63902.7631431268,12.9061976787602,49194.332789509,41616.9982526315,58151.2958698777,359721.312388828,317794.739844705,407179.246107013,1.44123536220174,197.098725025009
"ELOK",1989,202653.883350821,132277.153075371,70376.7302754495,13.5818218723316,45164.7080733597,39434.1576896007,51728.018927351,355759.356674353,321736.094593155,393380.543831723,1.4237650379955,180.751204711064
"ELOK",1990,0,18839.0245614311,0,11.4453469340506,0,NA,NA,0,NA,NA,NA,NA
"ELOK",1991,0,5287.12491638354,0,11.5343579699172,0,NA,NA,0,NA,NA,NA,NA
"ELOK",1992,424176.045981411,274611.295158787,149564.750822624,14.028790222731,102255.604530862,86761.6175065762,120516.525146382,799356.04612251,707738.287425138,902833.857974936,1.5283789518802,195.514019609734
"ELOK",1993,690139.294630648,459778.71016585,230360.584464797,14.3312629452038,172785.087550611,138562.281180116,215460.414086748,1390145.45644773,1180429.99997917,1637119.00757891,1.63365524842445,203.051604288824
"ELOK",1994,274459.747625379,216172.982719048,58286.7649063311,13.2021818168656,68596.1272019664,58399.6258972805,80572.9248229222,501863.063270473,445457.925042397,565410.379108758,1.48300801044996,202.701919251498
"ELOK",1995,1285029.71296841,1043217.02001574,241812.692952668,14.5603004383823,347032.356552895,248982.678689169,483694.115304312,3008981.0031053,2352807.70980118,3848154.11787887,1.89907973545218,219.025017172152
"ELOK",1996,1385296.99434336,1194095.33670301,191201.657640346,14.2950006224057,395889.507301585,268782.897150753,583104.444713187,3361593.90139712,2523205.52926122,4478554.53186923,1.96806427809074,231.775764784489
"ELOK",1997,184246.464502385,163885.508238284,20360.9562641013,12.7864329769526,45003.8759661845,38137.5401463023,53106.4364458255,326909.1584688,289175.241857993,369566.900693593,1.43901343323117,198.101461476766
"ELOK",1998,1411364.2693231,1343231.58811417,68132.6812089311,14.2014947012835,420985.2726089,261083.228361545,678820.316669924,3508743.18033587,2462813.50365316,4998867.63138653,2.01627324132952,241.916064108712
"ELOK",1999,340574.467320102,234070.984579179,106503.482740922,13.9271593609397,80327.0197995889,69741.3924461982,92519.375991256,627505.35284499,565132.03151762,696762.784427021,1.49431540012891,191.287456256389
"ELOK",2000,496084.101733027,389900.882922877,106183.21881015,14.2577504869345,121055.453095352,105826.736297595,138475.618135963,959184.635233393,868248.45250272,1059645.03802549,1.56813636997233,197.909194756973
"ELOK",2001,24695.498005831,41626.0726272612,0,11.4288417704404,4628.80922996983,3816.76134008386,5613.62709856601,38667.1500131155,33517.910002767,44607.4498682451,1.26987594991341,152.015690731852
"ELOK",2002,26206.6941300573,26604.4192258406,0,11.5150464081599,4927.60852244912,4090.87575206447,5935.48355465441,40999.5168901707,35719.2464656241,47060.354054365,1.26882995432132,152.496852906855
"ELOK",2003,439437.172704684,389129.015803596,50308.156901088,13.4396330976254,117575.880657576,97886.632707146,141225.490448353,851902.364076998,743739.712487385,975795.195193758,1.57228023517908,216.999319507666
"ELOK",2004,469809.845406,380123.867655524,89685.9777504756,13.7706257599027,121072.268552148,103458.359655604,141684.966407348,910121.423809987,810053.885154662,1022550.5009704,1.57113732918068,209.006354179157
"ELOK",2005,712888.478223076,587770.125884683,125118.352338393,13.2327561941568,211326.338924013,165069.066024634,270546.278588396,1493159.1357071,1243427.51261957,1793047.18764711,1.69871852742099,240.419094440506
"ELOK",2006,1327735.2867669,1161301.80758757,166433.479179323,14.7268848287957,359027.041132491,252167.580786016,511169.658933014,3164282.16442069,2435559.75576996,4111039.19431677,1.93286102663018,219.307046354506
"ELOK",2007,3057.09823967181,28954.452333248,0,11.8051330078648,343.031162870102,239.255183591032,491.819558238507,4177.2783732666,3198.66674528773,5455.28996838061,1.10820714525454,91.0041303855812
"ELOK",2008,0,2271.80478723814,0,9.52627136759869,0,NA,NA,0,NA,NA,NA,NA
"ELOK",2009,182604.746583193,131493.912184797,51110.8343983959,12.6297421783928,45088.4423333539,37766.1571958175,53830.4075129286,323255.307155121,283483.032827786,368607.576127603,1.4357225608277,200.258100819087
"ELOK",2010,361240.607052332,261973.744949967,99266.8621023647,13.3265768088439,93185.1706421867,78283.2699775289,110923.777584994,678233.720524752,596090.895925871,771696.032938662,1.52271890014342,209.212276322922
"ELOK",2011,280731.425800098,235139.792378741,45591.6334213579,12.7918441792965,74461.4109380779,61559.3735565567,90067.5461519338,519143.050594797,450883.483791881,597736.481084483,1.49979857557563,215.118198986444
"ELOK",2012,41562.3249361046,42663.6132571145,0,11.6456104406337,8513.13824099915,7147.58927695243,10139.575722972,66940.9936946255,58808.2671242699,76198.4131815126,1.30625884722588,166.12185644706
"ELOK",2013,229198.021781706,168460.020804399,60738.0009773072,13.4692429228067,53297.9775077764,46350.0500237978,61287.4075639817,408827.882020064,368637.398281411,453400.110504847,1.44666030663321,188.597871806957
"ELOK",2014,818410.365007347,680984.510742041,137425.854265306,14.2867970164042,217177.163900502,178183.174998579,264704.681125149,1731159.15844723,1495070.70628645,2004528.62816076,1.71554770851793,215.218678221426
"ELOK",2015,475836.705103936,396385.202658144,79451.5024457925,13.7821380802067,123045.434396281,104893.531535317,144338.537411833,924689.895056103,821564.919376503,1040759.38717999,1.57606852317762,209.722239974223
"ELOK",2016,594927.552336759,502835.717659031,92091.8346777272,13.625144150193,163432.546744604,134881.16990704,198027.622045654,1201174.95129908,1041904.19788109,1384792.63886507,1.63749170242252,222.798051949582
"ESFL",1966,104607.394509119,6050.50376049686,98556.890748622,13.868328036906,19375.0889506456,16396.6973478548,22894.4929507126,171508.001030916,151558.826635282,194083.017602178,1.32971608861704,150.216709081786
"ESFL",1967,271341.043976235,61109.8900626105,210231.153913624,15.9155937592162,46379.0327275717,35165.1027606921,61169.0143885943,463803.764880729,377811.630031488,569368.212142148,1.38629514238086,138.62549777941
"ESFL",1968,336288.862113895,230754.705201735,105534.156912161,12.8250552443847,90946.344998859,73476.9401529655,112569.163215456,630349.97942126,538210.955659198,738262.743220679,1.52021909292139,219.335884210894
"ESFL",1969,214938.406691396,1184.38013305294,213754.026558343,15.0810822656056,38837.9802097878,29439.0928265209,51237.6082939961,363115.95121354,295730.206052876,445856.362748886,1.37015034860908,146.547878014919
"ESFL",1970,2980010.1944223,2667494.28852295,312515.905899353,16.6206912260544,673318.810888092,253454.206973953,1788718.46914084,9836756.9309375,4769668.34845856,20286900.4402828,2.67714018844955,183.248286088917
"ESFL",1971,134404.232372902,13579.6766913897,120824.555681512,15.6562387645744,20864.5093599495,16197.6885560871,26875.9180869559,217717.33969105,180480.950328362,262636.250063558,1.31376291250622,125.901862587692
"ESFL",1972,210600.566266921,135441.357740029,75159.2085268919,11.9938210358834,57767.3034655611,45163.2809039113,73888.8159339466,381046.341647979,317528.045552973,457270.834865782,1.46742253848204,222.46386811137
"ESFL",1973,0,4124.38132878144,0,11.125924131282,0,NA,NA,0,NA,NA,NA,NA
"ESFL",1974,0,11086.0529741056,0,11.4429554869695,0,NA,NA,0,NA,NA,NA,NA
"ESFL",1975,92453.2706519561,13784.502027532,78668.7686244241,13.039685436306,18592.9449365416,15869.9850681327,21783.1081711248,152606.348619627,135713.247753477,171602.242408339,1.33871227362621,163.103329674997
"ESFL",1976,0,16073.659251959,0,12.1139089433154,0,NA,NA,0,NA,NA,NA,NA
"ESFL",1977,0,12775.8262983239,0,12.1387666575315,0,NA,NA,0,NA,NA,NA,NA
"ESFL",1978,0,12668.7163996099,0,11.5015286864201,0,NA,NA,0,NA,NA,NA,NA
"ESFL",1979,160041.643535015,0,160041.643535015,14.1246067264143,31022.0541772293,24898.7492660445,38651.2525224458,268881.028017649,228461.460401939,316451.654912096,1.36258649634618,157.207938479161
"ESFL",1980,112118.412678418,4773.35584984228,107345.056828576,15.0032025443876,18229.6230103316,14706.9768884605,22596.0207607016,181143.020877141,154501.605072706,212378.337409861,1.31033272931263,131.86746890828
"ESFL",1981,279152.060623678,249272.30272729,29879.7578963882,13.5737457557449,67242.6256388246,57793.8475810231,78236.1945441369,510152.379309709,456014.367320602,570717.654455796,1.48216311713641,195.362294999258
"ESFL",1982,0,8274.90886671576,0,9.88100040382275,0,NA,NA,0,NA,NA,NA,NA
"ESFL",1983,241610.146061982,0,241610.146061982,14.8180512363178,45965.9316208192,33962.3985031224,62211.9450596393,413593.727258293,330519.168802471,517548.715395803,1.38833956040327,154.297120807447
"ESFL",1984,984810.193826372,791597.233688988,193212.960137384,16.4921273317953,201736.260131261,164500.499004189,247400.57871017,2082167.73965145,1790040.58183117,2421968.83134918,1.71474719632548,166.137761079314
"ESFL",1985,128078.444239164,691.524409221125,127386.919829943,15.6104646267982,19760.6583009347,15279.6967548338,25555.7176789368,206583.00237152,170745.82803069,249941.90113483,1.3081437324142,125.130243088722
"ESFL",1986,286993.574289323,208920.711591339,78072.8626979842,12.818704961531,75648.0691465143,62286.9526011746,91875.2664340155,529571.956992951,458559.406121702,611581.517878436,1.49654482557159,213.777797239374
"ESFL",1987,49057.9475744597,4702.78518487662,44355.1623895831,13.4046012099031,8262.5687425609,7108.23005458147,9604.36588311351,77115.1781222064,68979.7819773524,86210.0535309328,1.27487444196383,136.597463318661
"ESFL",1988,65776.5406629752,5695.83372678117,60080.706936194,13.838320634616,11146.9807896397,9522.97028030333,13047.9437683008,104617.595179561,93098.1329720153,117562.413678527,1.28994331735539,137.443164829063
"ESFL",1989,76678.4625323445,3250.28942841399,73428.1731039305,14.7953909409503,11872.5261122025,9633.02520499111,14632.6697257989,121169.012680873,103785.273662445,141464.478687116,1.28160766520106,125.576004409422
"ESFL",1990,294.560634180335,18824.4950824847,0,12.0079156803165,19.1225177606914,10.0643954423275,36.3330999465768,347.123787999833,215.756280576799,558.477018018776,0.955755032848097,52.6510807450532
"ESFL",1991,0,5485.32418665563,0,11.7205053825722,0,NA,NA,0,NA,NA,NA,NA
"ESFL",1992,138960.631955445,0,138960.631955445,14.3687672557055,25458.3824865015,20768.2511265044,31207.6946142984,230186.728525807,197954.393362198,267667.360594847,1.34346211352167,148.58533574547
"ESFL",1993,235587.058478903,0,235587.058478903,15.7236676246476,39818.6548503621,29137.9667452675,54414.4101732763,396372.355934509,314501.070083046,499556.47053152,1.36454810855856,137.079363250008
"ESFL",1994,292060.397750074,205528.062136515,86532.335613559,15.6384878164592,54007.8940918537,44795.933015879,65114.2286332765,514259.159747162,447723.785622342,590682.22836598,1.42805944836604,149.975906082341
"ESFL",1995,241505.934205461,0,241505.934205461,16.5280733424491,37018.3418588098,26069.7158894876,52565.115775899,401591.639929794,309717.402642466,520719.352175624,1.34863299347418,124.315728293609
"ESFL",1996,1999997.9218602,1801001.50666325,198996.415196951,16.608064659264,447591.413596403,247528.470761558,809353.659031046,5385928.45359266,3472712.13290353,8353190.30113945,2.18407706810812,181.505222496209
"ESFL",1997,42188.1669860723,4040.71607425317,38147.4509118191,15.431276322896,5328.1756690818,3951.97726368619,7183.60811977829,63456.4847482931,50855.5830518868,79179.614409336,1.21989451110899,102.429440879361
"ESFL",1998,2002405.34918113,1919061.03956069,83344.3096204349,15.8998043241567,503311.90325357,251933.691819488,1005514.07049692,5544861.25160367,3320654.65460241,9258862.93442852,2.24582343814536,203.855356831066
"ESFL",1999,115284.546628164,4556.09859922071,110728.448028944,15.7622586163386,17120.7710099712,13099.5879718174,22376.3373784348,184222.811627815,151079.836164502,224636.491444857,1.29601262943344,120.445102636846
"ESFL",2000,683491.323407062,575628.626779501,107862.69662756,15.0857649829026,159709.683300189,137672.47336984,185274.385761377,1378866.15703805,1235231.12600046,1539203.34341072,1.63616097560842,189.511324147568
"ESFL",2001,156.558141392795,19393.5148903559,0,12.1786038970908,8.63797853830499,4.18056530325283,17.8479865319078,177.032889127584,103.407255335468,303.079737791957,0.917096895936592,44.7479750439891
"ESFL",2002,0,14169.3682157257,0,11.947797947182,0,NA,NA,0,NA,NA,NA,NA
"ESFL",2003,46674.4725570834,10772.3088921769,35902.1636649064,13.932787360623,7287.54747170274,6124.03377903554,8672.11874861425,72541.2518449938,63770.1520242897,82518.7497943311,1.26049913044487,126.630668999007
"ESFL",2004,98439.5336360956,7101.41643856697,91338.1171975287,15.459919152247,14740.6094832177,11501.6078840506,18891.7558420713,156477.363393358,130202.244336952,188054.863256978,1.28919584047541,121.445888528073
"ESFL",2005,1101763.89684945,958032.194503319,143731.702346131,14.4419539263589,301371.121450346,226420.435497842,401132.31230449,2501732.84355076,2024119.5171576,3092044.30244779,1.84157460068963,221.845191853734
"ESFL",2006,589852.376534316,420897.656455873,168954.720078443,16.4227560953376,111631.16442306,92794.0867956794,134292.144044555,1122548.88676058,978903.340030209,1287273.16746976,1.54347234825572,153.489631964091
"ESFL",2007,215328.852378444,223524.71826056,0,12.4668589738491,56848.4149665976,46385.5920753109,69671.2522062341,391890.509898826,337070.275098375,455626.565421528,1.47604447760208,214.117940731815
"ESFL",2008,0,2272.37597821675,0,9.87729415577647,0,NA,NA,0,NA,NA,NA,NA
"ESFL",2009,67691.7687594769,16555.7231375167,51136.0456219602,13.0415350578843,12792.5817743864,11133.6822504134,14698.6544768949,109489.867533422,98783.7606779533,121356.293890943,1.31182224635244,153.270743110546
"ESFL",2010,94898.7303066051,3757.07046388591,91141.6598427191,13.8819566803139,17207.4076338152,14601.2311324211,20278.7610709635,154487.951228513,136789.217804339,174476.668979288,1.32029547637777,147.059121947378
"ESFL",2011,71263.854457807,21358.9472012011,49904.9072566059,15.052942244629,10567.7170165807,8406.26149464124,13284.9356415714,111851.235279546,94409.3765896981,132515.426809052,1.27294136622411,120.267640346892
"ESFL",2012,16533.0697301774,23769.0501103667,0,12.864750606917,2365.69867314326,1930.94965274496,2898.33046871832,24566.9766021695,21135.6770682439,28555.335011167,1.20513344212994,116.049387402258
"ESFL",2013,69558.9560584223,8186.39761759504,61372.5584408273,14.1431697631378,11479.4265455081,9693.32181849313,13594.6413707537,110502.946316963,97489.8277094554,125253.07954304,1.28842079476274,133.845588431279
"ESFL",2014,140917.823329791,3384.45941717407,137533.363912617,15.6682625257151,21982.3604602753,16946.8827549027,28514.0446413767,228670.274970913,188583.511663296,277278.189350051,1.31607521732871,126.515962006145
"ESFL",2015,698524.893381498,615174.124304661,83350.7690768376,15.4778878846496,156846.756010274,130999.169412406,187794.357638245,1410478.85843595,1234314.8020788,1611785.42681673,1.63765198754622,182.108650678556
"ESFL",2016,99853.1443343106,7778.60787059686,92074.5364637138,15.5279044700781,14868.0626494274,11547.8033085334,19142.9730002366,158708.437558723,131609.316459035,191387.424766173,1.28906612063688,120.761795249808
"ESLE",1966,52339.0296163502,6051.31360982397,46287.7160065262,13.0199053085976,9382.97177461602,8127.77659748853,10832.0102388697,83171.1177352759,74776.6377503462,92507.9681762384,1.28879485893853,145.395734889366
"ESLE",1967,204017.202860451,6388.35179662468,197628.851063826,14.7261767107329,38271.9500109373,29643.3287697789,49412.2022872468,345634.613869509,286032.799447324,417655.90007703,1.37400199473144,152.142561963262
"ESLE",1968,0,16423.830300928,0,12.3177460054568,0,NA,NA,0,NA,NA,NA,NA
"ESLE",1969,210885.311410824,1053.44999345184,209831.861417372,14.0837707470663,43085.8675808736,32775.4380416164,56639.730728829,361819.082678398,295452.118365475,443093.958217276,1.3914963142571,165.701116401992
"ESLE",1970,302777.796695132,58025.8025794723,244751.99411566,15.041724326283,58658.385739372,44010.9022720008,78180.769762086,529662.72039877,428116.628948336,655294.792144319,1.41877100999343,157.124173506825
"ESLE",1971,161750.575720318,40920.097417515,120830.478302803,15.3297268296571,27231.5886577304,21909.7907433319,33846.0293624447,267908.617637399,228046.549826648,314738.492903938,1.34331471382816,136.541310419343
"ESLE",1972,0,4624.15142339639,0,11.901651894836,0,NA,NA,0,NA,NA,NA,NA
"ESLE",1973,0,4011.70081840095,0,11.0515245811453,0,NA,NA,0,NA,NA,NA,NA
"ESLE",1974,0,10839.476523377,0,11.3323948506207,0,NA,NA,0,NA,NA,NA,NA
"ESLE",1975,82259.8226089231,13794.2414882841,68465.581120639,12.7154028089962,16839.5480289609,14326.0330172475,19794.0614459205,135469.82036755,120179.578357064,152705.413692589,1.33564705134043,166.027330735096
"ESLE",1976,0,14658.1831414102,0,11.5897497674906,0,NA,NA,0,NA,NA,NA,NA
"ESLE",1977,0,11399.3848087062,0,11.8844182005837,0,NA,NA,0,NA,NA,NA,NA
"ESLE",1978,0,11547.1343625145,0,11.2290311689741,0,NA,NA,0,NA,NA,NA,NA
"ESLE",1979,78912.9609071165,0,78912.9609071165,13.3565110221555,14727.6567749824,12601.335832891,17212.7683094945,127966.177229639,114005.590913539,143636.311022555,1.31517571465296,151.363875545348
"ESLE",1980,91507.6559977338,4530.51385864753,86977.1421390863,13.6561514759389,16953.7199075061,14462.6802057459,19873.8141626043,149189.521339018,132619.315183572,167830.10262537,1.32226290119979,150.260384709504
"ESLE",1981,0.827521886244023,15783.3152431914,0,12.1347170946621,0.0142524398849055,0.00359362000952927,0.0565257434381478,0.67990574773668,0.244989976445156,1.88690097657468,NA,NA
"ESLE",1982,0,6774.89628002643,0,9.05147751543313,0,NA,NA,0,NA,NA,NA,NA
"ESLE",1983,229969.578538755,0,229969.578538755,13.8663274065826,48959.7158930335,36158.1471635504,66293.6009824899,398560.906899172,318399.907460702,498903.400365769,1.40559833004351,172.665441360164
"ESLE",1984,193211.771389704,0,193211.771389704,14.8718541130097,35210.347331585,27263.709223499,45473.2167603328,324933.556964733,268841.039141691,392729.535560631,1.36394829075337,147.79973330043
"ESLE",1985,124890.449836513,720.797949101679,124169.651887412,14.5273898612295,21989.5861550297,18031.8773094384,26815.9488317045,204815.912858363,176814.970607558,237251.16722787,1.33006047847601,142.798863011556
"ESLE",1986,0,11792.9685688947,0,11.990805251824,0,NA,NA,0,NA,NA,NA,NA
"ESLE",1987,0,4702.6134943444,0,12.5191217785211,0,NA,NA,0,NA,NA,NA,NA
"ESLE",1988,46984.9052362597,5292.73446365093,41692.1707726088,12.6580641911808,8618.73342066887,7427.76761176757,10000.6582945421,74596.1214659721,66814.008761479,83284.6500444421,1.28764105606527,148.772279116382
"ESLE",1989,34586.7158856669,3266.15408503067,31320.5618006363,13.2408422641731,5521.44265124842,4695.1596563537,6493.13999573364,53308.8581216074,47276.0321576403,60111.5242656927,1.25004882734863,129.473283703074
"ESLE",1990,0,16420.0848053294,0,10.8874372379844,0,NA,NA,0,NA,NA,NA,NA
"ESLE",1991,0,5167.87018336689,0,11.2098883285995,0,NA,NA,0,NA,NA,NA,NA
"ESLE",1992,121691.426079946,0,121691.426079946,13.4873492081658,24311.0841380875,20109.8288281812,29390.0468780182,202735.813663891,176151.518503091,233332.136397329,1.35116198319554,162.02471612692
"ESLE",1993,228337.943442221,0,228337.943442221,14.4532253435217,45088.1474245114,33749.3637675624,60236.42555681,391603.949891701,315972.228288934,485339.026158182,1.39093201011096,160.147893162719
"ESLE",1994,53423.0558591802,1072.32228786916,52350.733571311,13.4906272768659,9052.7424243911,7770.2974838456,10546.847861713,84274.7732690629,75256.9996378868,94373.1140455467,1.27939835991536,137.432156281504
"ESLE",1995,241532.815852144,0,241532.815852144,15.1050270634841,44313.2426925706,32691.2700108277,60066.9070758117,411445.007878701,328429.798638061,515443.468315929,1.38156898846026,148.797046287697
"ESLE",1996,272173.208100583,73150.8828669501,199022.325233633,15.8402182890668,47117.3079193305,36264.9951867977,61217.1791042513,466677.344638234,384402.263918645,566562.074266779,1.39061935319867,140.401587983738
"ESLE",1997,30275.073320125,4051.49102092352,26223.5822992015,13.7141857247763,4425.53608274083,3650.40792567305,5365.25506694705,45908.132705413,39804.7929915444,52947.3083541851,1.22981942427369,118.554380599693
"ESLE",1998,508841.572130951,455850.254317071,52991.3178138799,14.2820667428169,125934.378933348,106976.75767985,148251.528100999,994449.562367736,881229.509617783,1122216.08706943,1.58502858415198,200.723694685453
"ESLE",1999,115350.125565577,4552.1931329337,110797.932432643,15.0251511077076,18804.0230478276,15145.7249398593,23345.9464097804,186652.130375102,159008.73100245,219101.288048309,1.31235642847968,132.21161997189
"ESLE",2000,113467.337629043,6557.02077272686,106910.316856316,14.5678658771492,19544.442560122,16154.0642124824,23646.3858234972,184874.830666291,160537.950856726,212901.079349101,1.32142904335048,139.697729225558
"ESLE",2001,162.15626900446,16958.2124207147,0,11.4338611734619,9.90794893602266,4.93355725214495,19.897904716957,186.000365580416,110.959148331029,311.791650498581,0.930287055390099,49.5549383028657
"ESLE",2002,0,14168.9766326788,0,11.3453952895894,0,NA,NA,0,NA,NA,NA,NA
"ESLE",2003,18438.5737914067,9797.0217937551,8641.55199765157,13.0251734632882,2644.64222020027,2165.12652665562,3230.3573887062,27445.6932115394,23664.9372314271,31830.4700534594,1.20721271828093,116.325927675463
"ESLE",2004,89012.5917041071,7101.41643856696,81911.1752655402,13.6483773767052,16427.3719617517,14066.5697650526,19184.3892346939,144922.067239371,129185.948937203,162574.999415315,1.32044403065151,149.676482397666
"ESLE",2005,105119.45424977,7978.16096460184,97141.2932851678,13.0611779182063,21589.5152503412,18106.9602953819,25741.8783241932,174824.119893957,153462.197898831,199159.619210233,1.34882366339704,166.569973688957
"ESLE",2006,168315.520964355,2213.44381879831,166102.077145556,15.7450522620221,26838.8777931209,20449.2046807835,35225.1039802532,276198.546640398,225805.466956335,337837.866348117,1.33086543794885,129.323398992039
"ESLE",2007,0,26703.569740111,0,12.2248151916033,0,NA,NA,0,NA,NA,NA,NA
"ESLE",2008,0,2272.37554264412,0,9.74852566002085,0,NA,NA,0,NA,NA,NA,NA
"ESLE",2009,65565.3596125755,16555.7231375167,49009.6364750588,12.7106287101618,12835.5899394742,11091.7274295649,14853.6258342579,106424.807661857,95512.4203040976,118583.945939201,1.31645297350856,158.773606584712
"ESLE",2010,30882.0830357723,3757.07046388591,27125.0125718864,13.0436377473178,4933.89834982777,4191.31105607493,5808.05208698354,47421.2118639651,42023.2573553382,53512.5422484985,1.24538314977269,129.574796299881
"ESLE",2011,48273.6767262813,20384.8833515361,27888.7933747452,13.0621905523374,8491.71182656438,7407.78554174682,9734.24100077409,76403.7788942516,69052.05565414,84538.2135842569,1.28363451094925,142.666429794012
"ESLE",2012,0,19728.3881801629,0,11.4975633933399,0,NA,NA,0,NA,NA,NA,NA
"ESLE",2013,51440.6035784856,8128.53693469697,43312.0666437886,12.9253802777148,9303.4682645894,8066.58018340234,10730.0144277144,81805.8519443327,73601.0333188471,90925.3187159317,1.28977881576862,146.681637017954
"ESLE",2014,129419.276918785,3384.45941717407,126034.81750161,14.4884128148259,23066.8010399983,18944.3449228563,28086.3398753322,212983.473290822,184075.668883736,246431.047460561,1.33470061170882,144.552405792596
"ESLE",2015,86551.2630096573,11322.3478461444,75228.915163513,14.0017663953796,15205.8069593026,12972.2974461819,17823.8716960371,139889.64456869,124357.374844705,157361.898978584,1.3108381740938,142.486259734313
"ESLE",2016,65172.7532003566,7778.60787059686,57394.1453297598,13.7649166095548,11131.829943119,9546.92317237795,12979.8507482549,103752.516348051,92593.5590103556,116256.300801104,1.29112857817343,138.527953565125
"LSM25B",1966,334141.18652785,178631.705944237,155509.480583613,13.1459203829666,85674.5958846818,68155.3652466548,107697.117511432,618311.143081901,521916.319633738,732509.514030021,1.50076946993365,207.950025308864
"LSM25B",1967,639298.659857877,429210.368816216,210088.291041661,14.6090959807785,153039.310692714,127248.348502795,184057.639198254,1266314.17997948,1104487.23821814,1451851.6347949,1.60647732295773,194.149434663135
"LSM25B",1968,64742.0825554968,36099.3094309876,28642.7731245092,12.1637606648629,13606.5909732117,11597.4996595361,15963.7269538571,106254.474226726,94393.5894076447,119605.720727933,1.33105954724251,170.451013494938
"LSM25B",1969,653351.621489175,437981.215327604,215370.406161572,13.9916718903804,169579.507203964,135223.621750979,212664.095896626,1312236.98071149,1109609.23094662,1551866.950564,1.62892925356688,210.505437775592
"LSM25B",1970,1256010.97551278,943511.864319194,312499.111193584,15.1695717245932,307921.585548725,223242.501472116,424720.661261195,2863134.10996671,2256162.6398016,3633398.0481016,1.84877976840861,198.830783244519
"LSM25B",1971,322083.299914014,201179.437582952,120903.862331062,14.4941913277589,69677.5957462754,60646.0018312816,80054.2031194076,582505.462608377,525572.539892543,645605.674219536,1.46679262845882,175.453434121839
"LSM25B",1972,14938.7575348239,10574.5614233964,4364.19611142747,11.7552787979607,2402.81463900989,1955.47617922619,2952.48709791234,22427.6700402094,19253.1082343835,26125.6716219054,1.21760550515693,130.449588703812
"LSM25B",1973,0,4485.57065980572,0,11.4690196157351,0,NA,NA,0,NA,NA,NA,NA
"LSM25B",1974,19771.1193442206,17876.0349979503,1895.08434627029,11.5439917870109,3477.96111468165,2861.11530124567,4227.79659036153,30341.0425605581,26255.0729173134,35062.8949521804,1.24461825178136,142.66925316356
"LSM25B",1975,182537.694445033,95581.251531696,86956.4429133365,12.9525551950316,42913.4306715756,36037.9056624326,51100.7090493564,319839.299059925,281027.9246546,364010.720105036,1.42107234398469,190.667906327092
"LSM25B",1976,0,15429.1294870218,0,11.8206389112184,0,NA,NA,0,NA,NA,NA,NA
"LSM25B",1977,29559.1995907835,29583.542363273,0,12.0885596375794,5309.52131315891,4534.69200038379,6216.74340230887,46161.4594958286,41070.011972401,51884.0935380533,1.26655421620274,145.679895710564
"LSM25B",1978,51678.0043808583,30992.0480016436,20685.9563792147,11.5153858745509,11237.8690499086,9234.07579761472,13676.4851784644,84451.4845038531,73016.1145937178,97677.7972176319,1.32537409256958,176.36611815579
"LSM25B",1979,333561.025841931,159301.177986692,174259.847855238,13.8779110049589,77610.6624906748,63089.3722895523,95474.3202166703,607979.939236665,521479.698154898,708828.373994386,1.47826015885825,188.704828660307
"LSM25B",1980,384548.352119074,278783.825448974,105764.5266701,14.3899146596169,87710.1123681698,77318.0445122406,99498.9443947855,714489.971982579,650758.688905055,784462.702945404,1.50689192809836,184.98462612911
"LSM25B",1981,139545.513050528,130523.629909101,9021.88314142702,12.2657460805675,34383.6904827201,28636.1633297924,41284.7963463571,243794.089271225,212897.606477116,279174.383155757,1.41691637284884,199.835911319952
"LSM25B",1982,0,6778.67036888843,0,9.08959589634557,0,NA,NA,0,NA,NA,NA,NA
"LSM25B",1983,774616.373809822,534529.146440181,240087.227369642,14.0814243423509,204006.665586266,158880.185207538,261950.34672991,1602606.26708438,1331643.44842353,1928704.6020755,1.67794255032127,213.596734124299
"LSM25B",1984,511316.055289173,318103.074422437,193212.980866736,14.7633415354739,115424.137785326,97243.3108271997,137004.092828147,973688.508202701,857575.813931227,1105522.44548496,1.54442754248727,183.081361196874
"LSM25B",1985,327404.015206364,200382.572278698,127021.442927666,14.549019436815,70478.6896629167,61140.1720113896,81243.5675790442,592314.504372592,533111.503271124,658092.106318189,1.46725395833146,174.586534049957
"LSM25B",1986,97600.6686484991,44098.6255623996,53502.0430860995,12.2681057757955,22021.3174162716,18422.3419936481,26323.3860773723,164478.134076969,144109.449483294,187725.764593789,1.36676012840474,182.990029576943
"LSM25B",1987,196596.592301197,77462.1436328729,119134.448668324,12.9164222291819,46823.2682347256,38074.7088911794,57582.0147291782,345736.122305809,296617.432782218,402988.675162667,1.42628296246413,193.162430597883
